Time	Device Name	Type	PID	Tag	Message
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(ColourSensorFilterPlugin)	[ALS] ts=166381.474 lux=40.178<private> xy=(0.402 0.380) chs=[497 1223 1314 1767 1510] CCT1=3956.096 gain=512x mode=<private> subsamples=24 rawLux=47.654 nits=105 xTalk=[8 36 37 40 40] status=0x9B copyEvent=0
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	0	kernel()	wlan0:com.apple.p2p: currentInfraTrafficType:8981 checking if realtime upgrade required with inputPackets:1 outputPackets:1 packetThreshold:50
Nov  8 21:04:15	Bens-iPhone	Notice	0	kernel()	wlan0:com.apple.p2p: isInfraRealtimePacketThresholdAllowed allowed:1 option:32 threshold:50 noRegistrations:1 cachedPeerCount:0 fastDiscoveryInactive:1 fastDiscoveryOnSince:166381452
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	0	kernel(AppleSARService)	AppleSARFusion::writeOCPReadySignalGated:311: Received OCP write ready signal from the baseband
Nov  8 21:04:15	Bens-iPhone	Notice	0	kernel(AppleSARService)	AppleSARFusion::sendOCPDataGated:533: Indicator: 0x2, CRC16: 0xe94c, SeqNum: 64
Nov  8 21:04:15	Bens-iPhone	Notice	98	CommCenter(libBasebandManager.dylib)	#I Sending SAR Selection: 0x1, Tuner State: 0x1
Nov  8 21:04:15	Bens-iPhone	Notice	98	CommCenter(libBasebandManager.dylib)	#I Audio Output: No Audio Output, Motion Status: On Body. Notifying OBD State: Body, Tuner State: Non-Freespace, Motion Status as an input: NO
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(ColourSensorFilterPlugin)	[ALS] ts=166381.224 lux=41.048<private> xy=(0.391 0.372) chs=[567 1307 1335 1781 1510] CCT1=4200.672 gain=512x mode=<private> subsamples=24 rawLux=48.524 nits=105 xTalk=[8 36 37 40 40] status=0x9B copyEvent=0
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:15	Bens-iPhone	Notice	50	wifid(WiFiPolicy)	LQM-TX: Success:2(100.0%) FwFail:0(0.0%) FwMaxRetries:0(0.0%) NoACK:0(0.0%) MiscDrops:0(0.0%) NoBuf:0(0.0%) FwNoRes:0(0.0%) ChipErr:0(0.0%) Exp:0(0.0%) FwFcdExpiry:0(0.0%) FwFree:0(0.0%)
Nov  8 21:04:15	Bens-iPhone	Notice	0	kernel()	InfraPeers: ----------- END -----------
Nov  8 21:04:15	Bens-iPhone	Notice	0	kernel()	InfraPeers: Total unicast peers: 0
Nov  8 21:04:15	Bens-iPhone	Notice	0	kernel()	InfraPeers: BC (FF:FF:FF:FF:FF:FF) - Tx [S:0, F:0, PER: 0.0%]
Nov  8 21:04:15	Bens-iPhone	Notice	0	kernel()	InfraPeers: Other MC (01:00:00:00:00:00) - Tx [S:0, F:0, PER: 0.0%]
Nov  8 21:04:15	Bens-iPhone	Notice	0	kernel()	InfraPeers: Bonjour MC (33:33:00:00:00:00) - Tx [S:0, F:0, PER: 0.0%]
Nov  8 21:04:15	Bens-iPhone	Notice	0	kernel()	InfraPeers: Gateway (18:A5:FF:21:F6:CC, 192.168.12.1) - Tx [S:2 (BE:2 BK:0 VI:0 VO:0), F:0 (BE:0 BK:0 VI:0 VO:0), PER:0.0%], TxRe [0 (0%)], Rx [1 (BE:1 BK:0 VI:0 VO:0)], RxRe [0 (0%)], RxUc [1], RxMc [0 (B:0 O:0)]
Nov  8 21:04:15	Bens-iPhone	Notice	0	kernel()	InfraPeers: ---------- BEGIN ----------
Nov  8 21:04:15	Bens-iPhone	Notice	0	kernel()	InfraPeers: UC (10:59:32:77:CB:12, ?) - RxMc [2 (B:2 O:0)]
Nov  8 21:04:15	Bens-iPhone	Notice	0	kernel()	InfraPeers: Removing peer from infra peers database 10:59:32:77:CB:12 (total peers: 0)
Nov  8 21:04:15	Bens-iPhone	Notice	0	kernel()	LQM-WiFi: VO : Count: 0 avgLatencyMs:0 maxLatencyMs:0
Nov  8 21:04:15	Bens-iPhone	Notice	0	kernel()	LQM-WiFi: VI : Count: 0 avgLatencyMs:0 maxLatencyMs:0
Nov  8 21:04:15	Bens-iPhone	Notice	0	kernel()	LQM-WiFi: BK : Count: 0 avgLatencyMs:0 maxLatencyMs:0
Nov  8 21:04:15	Bens-iPhone	Notice	0	kernel()	LQM-WiFi: BE : Count: 2 avgLatencyMs:9 maxLatencyMs:14
Nov  8 21:04:15	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Update WP, NO change in ALS strength
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(ColourSensorFilterPlugin)	[ALS] ts=166380.974 lux=40.216<private> xy=(0.388 0.371) chs=[567 1300 1307 1732 1489] CCT1=4263.100 gain=512x mode=<private> subsamples=24 rawLux=47.692 nits=105 xTalk=[8 36 37 40 40] status=0x9B copyEvent=0
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	3872	NEIKEv2Provider(NetworkExtension)	Invalidating power assertion <SWPreventSystemSleepAssertion: 0xa0401a0d0>
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(ColourSensorFilterPlugin)	[ALS] ts=166380.725 lux=40.014<private> xy=(0.403 0.384) chs=[469 1230 1307 1753 1517] CCT1=3899.146 gain=512x mode=<private> subsamples=24 rawLux=47.490 nits=105 xTalk=[8 36 37 40 40] status=0x9B copyEvent=0
Nov  8 21:04:14	Bens-iPhone	Notice	98	CommCenter(libATCommandStudioDynamic.dylib)	QMI: Svc=0x01(WDS) Ind MsgId=0x00a5 Sim=1 Bin=[<private>]
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	3872	NEIKEv2Provider(IOKit)	Setting gAssertionsOffloader timeout to 1000
Nov  8 21:04:14	Bens-iPhone	Notice	3872	NEIKEv2Provider(NetworkExtension)	Took power assertion <SWPreventSystemSleepAssertion: 0xa0401a0d0>
Nov  8 21:04:14	Bens-iPhone	Notice	3872	NEIKEv2Provider(NetworkExtension)	IKEv2Session[1, 4821E38C19F1E89B-41BADAE97EF82ED3] KernelSASession[1, IKEv2 Session Database] blackhole detected SA 
Nov  8 21:04:14	Bens-iPhone	Notice	3872	NEIKEv2Provider(NetworkExtension)	NEIPSecDBStatsUpdate: no incoming traffic on SA for past 20 secs
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	2024	SearchIndexer	[0d] Account data transfer report: received 0 B, sent 0 B.
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(ColourSensorFilterPlugin)	[ALS] ts=166380.475 lux=39.972<private> xy=(0.401 0.379) chs=[497 1223 1307 1753 1517] CCT1=3972.564 gain=512x mode=<private> subsamples=24 rawLux=47.448 nits=105 xTalk=[8 36 37 40 40] status=0x9B copyEvent=0
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	0	kernel()	wlan0:com.apple.p2p: monitorInfraTraffic[9182]: Updating infra traffic state from Idle to Bulk Data
Nov  8 21:04:14	Bens-iPhone	Notice	0	kernel()	wlan0:com.apple.p2p: monitorInfraTraffic[9103] Infra Traffic type has changed from Idle to Bulk Data. AWDL is Off
Nov  8 21:04:14	Bens-iPhone	Notice	0	kernel()	wlan0:com.apple.p2p: currentInfraTrafficType:8981 checking if realtime upgrade required with inputPackets:0 outputPackets:1 packetThreshold:50
Nov  8 21:04:14	Bens-iPhone	Notice	0	kernel()	wlan0:com.apple.p2p: isInfraRealtimePacketThresholdAllowed allowed:1 option:32 threshold:50 noRegistrations:1 cachedPeerCount:0 fastDiscoveryInactive:1 fastDiscoveryOnSince:166380423
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Update WP, NO change in ALS strength
Nov  8 21:04:14	Bens-iPhone	Notice	65	contextstored(HumanUnderstandingFoundation)	Finished writing ambient light values to the biome stream
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(ColourSensorFilterPlugin)	[ALS] ts=166380.225 lux=40.452<private> xy=(0.401 0.379) chs=[504 1244 1321 1774 1517] CCT1=3983.606 gain=512x mode=<private> subsamples=24 rawLux=47.928 nits=105 xTalk=[8 36 37 40 40] status=0x9B copyEvent=0
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	98	CommCenter(libATCommandStudioDynamic.dylib)	QMI: Svc=0x2a(DSD) Ind MsgId=0x5551 Bin=[<private>]
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:14	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:13	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:13	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:13	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:13	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:13	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:04:13	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Update WP, NO change in ALS strength
Nov  8 21:04:13	Bens-iPhone	Notice	68	backboardd(ColourSensorFilterPlugin)	[ALS] ts=166379.976 lux=41.999<private> xy=(0.380 0.366) chs=[630 1384 1384 1753 1503] CCT1=4470.216 gain=512x mode=<private> subsamples=24 rawLux=49.475 nits=105 xTalk=[8 36 37 40 40] status=0x9B copyEvent=0
